timestamp,transaction_id,fraud_probability,original_decision,final_decision,decision,override_reason,top_contributing_feature,record_hash
2026-09-04T09:30:21.869661+00:00,TXN_1406,0.1065,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,20d78a14a818b1479a08b5660e509a9b2a65866eb9e8da2ddd8a04ad711061cc
2026-09-04T09:30:21.886272+00:00,TXN_1407,0.1059,CLEAR,CLEAR,CLEAR,none,customer_tenure_days,09b8aa452cc73085dba779096412a843dcc4de2631a703c9eb3ea233783d0be0
2026-09-04T09:30:21.902023+00:00,TXN_1408,0.4384,ESCALATE,ESCALATE,ESCALATE,none,hour_of_day,67210de8a68616f795956863c33cee936c2e5799d1c3845451803c2deec8e90a
2026-09-04T09:30:21.915712+00:00,TXN_1409,0.0547,CLEAR,CLEAR,CLEAR,none,customer_tenure_days,1f9d0fc819840f719d44110d1c594d2445df735994d018fecc5078213502d2ba
2026-09-04T09:30:21.930155+00:00,TXN_1410,0.3742,CLEAR,CLEAR,CLEAR,none,is_night,d232e834d9d8cf37058e112a444e349c3a103f594c93055df908e43ec16ed8e3
2026-09-04T09:30:21.943296+00:00,TXN_1411,0.1875,CLEAR,CLEAR,CLEAR,none,location_mismatch,d3b773e39fd7ad444dd5cb9e6370e9f145ec3a58a4cb35e249e597e2e0d787b8
2026-09-04T09:30:21.955000+00:00,TXN_1412,0.3223,CLEAR,CLEAR,CLEAR,none,location_mismatch,148815a5e74cb0dec51633becef9f239e10f4b0372ab61d382dc3538acefe6b9
2026-09-04T09:30:21.967820+00:00,TXN_1413,0.1308,CLEAR,CLEAR,CLEAR,none,hour_of_day,020f7cbd72e80c12032e0392cee66ac6e5c036bd6cbadc2b09d851c77f43d1e2
2026-09-04T09:30:21.980221+00:00,TXN_1414,0.1449,CLEAR,CLEAR,CLEAR,none,hour_of_day,90454763d345dfb2d4d06df42746d340ab5c700658684e18ea1babd1235a6965
2026-09-04T09:30:21.995455+00:00,TXN_1415,0.1401,CLEAR,CLEAR,CLEAR,none,location_mismatch,ac973769d85ec81c79201f5a9589b0ba4390f73f3afe5443f3bb011790f1dbf5
2026-09-04T09:30:22.005097+00:00,TXN_1416,0.1959,CLEAR,CLEAR,CLEAR,none,hour_of_day,45852e35cba5929a50e003c854243768b5dd9318cdf2b7189ff23d3498bcacca
2026-09-04T09:30:22.016758+00:00,TXN_1417,0.1882,CLEAR,CLEAR,CLEAR,none,is_night,9c8b5b78701c31928b05b1eb474c09de746fabdc67bf521517f156c413422614
2026-09-04T09:30:22.080055+00:00,TXN_1418,0.1127,CLEAR,CLEAR,CLEAR,none,hour_of_day,4c5ea5c6c0e5f58b685c09c60a09965ce7100a346c51f7bdf84d4a5c8794bc32
2026-09-04T09:30:22.100047+00:00,TXN_1419,0.3533,CLEAR,CLEAR,CLEAR,none,amount_deviation_ratio,f90182bca31d6b5f333e031ebf8e9047895fca6a8c13b6f9b7bf36aeaa48c71b
2026-09-04T09:30:22.110708+00:00,TXN_1420,0.0976,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,034ee2488a504f39d4f74f58aaf6ddfcc509403eb4e75f964ec59c53d5c9cf12
2026-09-04T09:30:22.122331+00:00,TXN_1421,0.7908,HOLD,HOLD,HOLD,none,merchant_avg_amount,d8d9ef40a2be53a9cd00750e6daf239fffc0c5a0c54fc5d097a0e117c9769356
2026-09-04T09:30:22.134064+00:00,TXN_1422,0.1178,CLEAR,CLEAR,CLEAR,none,location_mismatch,1abbc003e6cd9f0af23928d98b17886658beb2ad3f7a6e0e8fecbe95c182c304
2026-09-04T09:30:22.148275+00:00,TXN_1423,0.0739,CLEAR,CLEAR,CLEAR,none,device_change,0b47a4f4ae218f96de77128b3e9bb60614c252a6dc1d3f2b1a4df1e054e561a7
2026-09-04T09:30:22.163675+00:00,TXN_1424,0.1101,CLEAR,CLEAR,CLEAR,none,amount_deviation_ratio,03e4fc32e6dfe5d4ea8024b6cebe637dcce42f2d06d52fa1829ed29aa3494d5f
2026-09-04T09:30:22.175921+00:00,TXN_1425,0.2274,CLEAR,CLEAR,CLEAR,none,velocity_last_hour,8f76110a1e877a0ace5d3bd6e68f05e5a730a9ed46c011e1726150a99bfbd5f9
2026-09-04T09:30:22.197096+00:00,TXN_1426,0.3233,CLEAR,CLEAR,CLEAR,none,hour_of_day,1ca0dc65f27b297e66ae211f13b129a865947763f48254e60b961c36f0539d27
2026-09-04T09:30:22.210443+00:00,TXN_1427,0.1449,CLEAR,CLEAR,CLEAR,none,velocity_last_hour,80ecbe81ee9e27b9cac061d23b068a21c3da8289d0f8a1c8089b144d614af31a
2026-09-04T09:30:22.220852+00:00,TXN_1428,0.18,CLEAR,CLEAR,CLEAR,none,is_night,3e58c547897a4ee0559264eed406151114a4d5dc62269bca839a6d128fa58bf0
2026-09-04T09:30:22.231983+00:00,TXN_1429,0.3308,CLEAR,CLEAR,CLEAR,none,amount,415c7743e3bb6c9ea40cd353e6e3dd66f494bb9780c2ae06c8c2a32033ee5325
2026-09-04T09:30:22.243516+00:00,TXN_1430,0.9809,HOLD,HOLD,HOLD,none,amount_deviation_ratio,881aaef3f26073bcebe8b1743c80f9536e9c672ed5bb269a52da867d0dafbbda
2026-09-04T09:30:22.253155+00:00,TXN_1431,0.1086,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,266a9f296d8246dcc713ea6e37d257535a8eaf5418fc056bc58a91734c438455
2026-09-04T09:30:22.264559+00:00,TXN_1432,0.3484,CLEAR,CLEAR,CLEAR,none,amount,99033167110c252e4ec6cde679528dafb35713932ff1c475b958ff25b01257ff
2026-09-04T09:30:22.274780+00:00,TXN_1433,0.1449,CLEAR,CLEAR,CLEAR,none,velocity_last_hour,cbd469958826a288677c798eda3a54d71d9941d9998c813410b963133b076034
2026-09-04T09:30:22.284831+00:00,TXN_1434,0.2595,CLEAR,CLEAR,CLEAR,none,amount_deviation_ratio,460cc6b0d9d1083be2cef6c83fa77f4c627c5cde0857d97386d1a9d90074a0f7
2026-09-04T09:30:22.299015+00:00,TXN_1435,0.1392,CLEAR,CLEAR,CLEAR,none,velocity_last_hour,5081003010941224f01c897319b54516b40c5d9115256f7268400bf9bf763a99
2026-09-04T09:30:22.311212+00:00,TXN_1436,0.1777,CLEAR,CLEAR,CLEAR,none,customer_tenure_days,aa0d83cab27d08fde14269ec566dfed3615d1e0374f28c538db7dce29bc153d1
2026-09-04T09:30:22.323519+00:00,TXN_1437,0.2011,CLEAR,CLEAR,CLEAR,none,location_mismatch,a23902ccdabe33fef8cd3c8766d7adc6c5d391e5e9773e93ed66c7f7de74b300
2026-09-04T09:30:22.338269+00:00,TXN_1438,0.6421,ESCALATE,ESCALATE,ESCALATE,none,amount_deviation_ratio,19fa596d3bc7a64563fb4c4332a0f42cf73d121b29f6fa3350bbcd80b2fd8909
2026-09-04T09:30:22.352887+00:00,TXN_1439,0.9005,HOLD,HOLD,HOLD,none,amount,5d874ffc3b921c2cf91b9ff73cb4a6fb6af6cdea4649c75e1a35621702a9bcfd
2026-09-04T09:30:22.369848+00:00,TXN_1440,0.4417,ESCALATE,ESCALATE,ESCALATE,none,velocity_last_hour,378fe820d3de3a1efc7a4c96225a816d3abfcd3ff62966eb8387b4da54a7ed54
2026-09-04T09:30:22.388701+00:00,TXN_1441,0.1915,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,7f4dcb36bf1fce8005dc8cd0ee6a6e351d669b73859daf63409f3c47d404c2aa
2026-09-04T09:30:22.408354+00:00,TXN_1442,0.1708,CLEAR,CLEAR,CLEAR,none,is_night,4116f2c7ff4fb2b9e5c8ae4c03291907384d350bd818e4a237c4fd38e6125abe
2026-09-04T09:30:22.426210+00:00,TXN_1443,0.2254,CLEAR,CLEAR,CLEAR,none,is_night,d50ac3e3fad5720fa8d4b26ebdf7e1044c51e5978a86081a1f4273a492a55204
2026-09-04T09:30:22.437175+00:00,TXN_1444,0.0958,CLEAR,CLEAR,CLEAR,none,velocity_last_hour,21df70a19e9b4ff67233d22012a5573bd585041b9cfc59abfdbfe2cfaed0ad79
2026-09-04T09:30:22.448624+00:00,TXN_1445,0.2842,CLEAR,CLEAR,CLEAR,none,location_mismatch,2636502287dd7ff0c20f97e9f43943952da992d95ffccc1f93673a8b7c3bf8f9
2026-09-04T09:30:22.461136+00:00,TXN_1446,0.9519,HOLD,HOLD,HOLD,none,amount_deviation_ratio,1d6503fa90c65bf7141be08ae53451b3f7dd094d60305d59405eddd14b9883ee
2026-09-04T09:30:22.471670+00:00,TXN_1447,0.9074,HOLD,HOLD,HOLD,none,amount_deviation_ratio,596226978ff1499ac99e70e3588a8f99f326a5e848d1eba0ebd4fec2f82a5095
2026-09-04T09:30:22.483645+00:00,TXN_1448,0.141,CLEAR,CLEAR,CLEAR,none,customer_tenure_days,1cc16baf146e6df352b6974a0a928cd6d3f8a3b03be31bd1a9c6df20f78c6827
2026-09-04T09:30:22.498200+00:00,TXN_1449,0.1289,CLEAR,CLEAR,CLEAR,none,hour_of_day,6376994b2c9490cf2df854ea5238ade3552311237b058f67e36a1c67a3615f5a
2026-09-04T09:30:22.512583+00:00,TXN_1450,0.2623,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,f21d0fd5595baf2dd7284e4d5b1c6712e1fa0c6814b5c63505eec2645553bb6c
2026-09-04T09:30:22.527987+00:00,TXN_1451,0.1692,CLEAR,CLEAR,CLEAR,none,hour_of_day,18cbcb09655ce112215dd54c9efa60c90f7e758bba9656d7a07bb3d2e284b18a
2026-09-04T09:30:22.543887+00:00,TXN_1452,0.5919,ESCALATE,ESCALATE,ESCALATE,none,amount,700fae2d3e3959bda12ba3ed1bf9a70ccf6fd0ca7fdc3d9a653d3c54b1a761b1
2026-09-04T09:30:22.554524+00:00,TXN_1453,0.9904,HOLD,HOLD,HOLD,none,amount_deviation_ratio,42550e96f383d71afe26e97d7fc293eaaa77acb107d78eba6a30661e08524679
2026-09-04T09:30:22.567699+00:00,TXN_1454,0.1543,CLEAR,CLEAR,CLEAR,none,location_mismatch,50905232d24cd0bd80b904de4f059c37c4adc0b62a1c2b2463f68d419012bdd7
2026-09-04T09:30:22.581961+00:00,TXN_1455,0.1156,CLEAR,CLEAR,CLEAR,none,location_mismatch,1d46bafb46c8e8a9e86843680bf6ca764fce480dd40a61616598394326936491
2026-09-04T09:30:22.598034+00:00,TXN_1456,0.084,CLEAR,CLEAR,CLEAR,none,customer_tenure_days,f8e6abc8a562301c8ee16f895f23312c73553c305d9393709718cd25dbcda550
2026-09-04T09:30:22.613877+00:00,TXN_1457,0.1356,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,042b41e5ef3d9563659a11177b5edea7fb3c3aa45f2befcbee0664bea7e8c3ea
2026-09-04T09:30:22.630239+00:00,TXN_1458,0.5637,ESCALATE,ESCALATE,ESCALATE,none,amount_deviation_ratio,1041ad46abc70aed269bcc7cd77ce767e274aab2b7185731b6f844f66e1b6af2
2026-09-04T09:30:22.644367+00:00,TXN_1459,0.2106,CLEAR,CLEAR,CLEAR,none,is_night,e6b5dc606d19bdbb8621237ad6192a33f9b6adda707c176838ee568daa136943
2026-09-04T09:30:22.655679+00:00,TXN_1460,0.0822,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,1f95d0a74d06421546cffb3addfdab588409f52bc203bfd6cfa74dadf3057a7f
2026-09-04T09:30:22.667898+00:00,TXN_1461,0.5809,ESCALATE,ESCALATE,ESCALATE,none,amount_deviation_ratio,40e09158c50e4ee110cd2f82f7844857f2ad2b94167682ab8eafdae3034e9308
2026-09-04T09:30:22.686408+00:00,TXN_1462,0.1205,CLEAR,CLEAR,CLEAR,none,location_mismatch,2a3cb2301e143d167b618b8e53ffb9ab0744421b598e15d7910654c9901f8321
2026-09-04T09:30:22.701346+00:00,TXN_1463,0.9777,HOLD,HOLD,HOLD,none,amount_deviation_ratio,f3805748a592ff682a88e3781818e2a9adbe06de7f7eb0b1185e088cc2c0e3af
2026-09-04T09:30:22.713256+00:00,TXN_1464,0.0994,CLEAR,CLEAR,CLEAR,none,location_mismatch,5fea18a88f63bac8f31af121071d04e68baab4bfa6093f88dd8ed76c979088da
2026-09-04T09:30:22.727535+00:00,TXN_1465,0.4139,ESCALATE,ESCALATE,ESCALATE,none,amount,8c0a3478c15484ebdc01bc6d97e0a224893bf04f0679ec811c1fb9d416b4b516
2026-09-04T09:30:22.737944+00:00,TXN_1466,0.1787,CLEAR,CLEAR,CLEAR,none,customer_tenure_days,960a6bbcb9baf05cad36e559ee7aab904f6b9089dc741e00cb2f7f5ff053b6dc
2026-09-04T09:30:22.749204+00:00,TXN_1467,0.1246,CLEAR,CLEAR,CLEAR,none,velocity_last_hour,9e124e28901059300f5048016e560a4ae01ca72fe67b11d23a72ae8b4a5cc163
2026-09-04T09:30:22.760669+00:00,TXN_1468,0.0884,CLEAR,CLEAR,CLEAR,none,customer_tenure_days,9e873473f49ce3fa50298c2e8282caefdb67ffb803e551e3fbee5c0916f604d6
2026-09-04T09:30:22.770720+00:00,TXN_1469,0.3782,CLEAR,CLEAR,CLEAR,none,amount_deviation_ratio,56ecdab0d4552e7041c24ef346c4786775633e9e344521ad7bf58c1e2845e37b
2026-09-04T09:30:22.785908+00:00,TXN_1470,0.1884,CLEAR,CLEAR,CLEAR,none,amount_deviation_ratio,1c59a33571f1d92d35517e24bb0062276e1c820752ddc70b3194d04ff330cf94
2026-09-04T09:30:22.799734+00:00,TXN_1471,0.3013,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,c35df5b7c0ad4759282e3ffef2c765c2b49d01647cea7db67ea4c9f712a0ca2f
2026-09-04T09:30:22.817098+00:00,TXN_1472,0.0712,CLEAR,CLEAR,CLEAR,none,customer_tenure_days,3684ad7003f79af017ffcf0957ecac46c9f366cbae517da26ce8e9b997b99923
2026-09-04T09:30:22.829724+00:00,TXN_1473,0.356,CLEAR,CLEAR,CLEAR,none,hour_of_day,c2f2b262f1b451fbd4a7c749a0f67eff7fa3165f9b2dd472550fa376dc1844f3
2026-09-04T09:30:22.839252+00:00,TXN_1474,0.5016,ESCALATE,ESCALATE,ESCALATE,none,amount_deviation_ratio,ad539d41539e1f92b2ce86a95404277ef3bfaa6e95f8b902bbc620be5ce76b87
2026-09-04T09:30:22.850512+00:00,TXN_1475,0.2955,CLEAR,CLEAR,CLEAR,none,amount_deviation_ratio,dd072f7d90a6a5c7da79568e976b00e9cbe43b324442261f1707c6770ab88f41
2026-09-04T09:30:22.863158+00:00,TXN_1476,0.0659,CLEAR,CLEAR,CLEAR,none,customer_tenure_days,c62d2fcbc0094097bfd3d523fe8d9ee73931e829d3c3a37918ebbaf35f231e1b
2026-09-04T09:30:22.872386+00:00,TXN_1477,0.1448,CLEAR,CLEAR,CLEAR,none,location_mismatch,a311c41d25a02fdd9b6a157aa3a1a34c2e9f65b23bffecf900595af8505284b7
2026-09-04T09:30:22.884473+00:00,TXN_1478,0.207,CLEAR,CLEAR,CLEAR,none,location_mismatch,9b50eaa14b9fb02d911061049fb0355cb84d813d89810be4cd1fe8448f684b52
2026-09-04T09:30:22.897776+00:00,TXN_1479,0.9844,HOLD,HOLD,HOLD,none,amount_deviation_ratio,d46bb14814e9756cf5f18597070a7366954b0a3d022be0dfb1000524b464c452
2026-09-04T09:30:22.912424+00:00,TXN_1480,0.1609,CLEAR,CLEAR,CLEAR,none,is_night,1130fc60b9c0b8049f72d2794aabe1b7aee28530e5024d6f3f9b9b8add9053b6
2026-09-04T09:30:22.928705+00:00,TXN_1481,0.1948,CLEAR,CLEAR,CLEAR,none,location_mismatch,5d7b689a54239e8298191e03f0ecb40e4f20e7857d30a780f132c825d88b7a95
2026-09-04T09:30:22.942327+00:00,TXN_1482,0.1835,CLEAR,CLEAR,CLEAR,none,velocity_last_hour,5aff09a10670712a4086950e5c3a866ac3caef947b77a584262c3ec15c519bb3
2026-09-04T09:30:22.953368+00:00,TXN_1483,0.1957,CLEAR,CLEAR,CLEAR,none,hour_of_day,0cbf78fed560ba2c465ee74f2bf6d8f94550040f2740040bb76e5e02e9f14c14
2026-09-04T09:30:22.969837+00:00,TXN_1484,0.1202,CLEAR,CLEAR,CLEAR,none,hour_of_day,27dc75551cc8736c99001843207ec883905cae572fce65baba42e65b585cc4c4
2026-09-04T09:30:22.983903+00:00,TXN_1485,0.0741,CLEAR,CLEAR,CLEAR,none,velocity_last_hour,67c2240a5b97f8f9f1e2465a9fb980bf523e9125d968cce85f66073cc06e6842
2026-09-04T09:30:22.995631+00:00,TXN_1486,0.8906,HOLD,HOLD,HOLD,none,amount_deviation_ratio,81bc48c566ea25be7ec7f8ed29e69e8ce346c2729327641ccc90dc738afec66c
2026-09-04T09:30:23.004746+00:00,TXN_1487,0.1003,CLEAR,CLEAR,CLEAR,none,location_mismatch,fb823e2bcddd61f53f0a4fa5b49b905f09ae842857ccbcb7db42588770eded36
2026-09-04T09:30:23.015832+00:00,TXN_1488,0.3318,CLEAR,CLEAR,CLEAR,none,location_mismatch,44ae00c524fb42493698940b3051078b1b0877bb1e1f727b453674d0923ae77e
2026-09-04T09:30:23.027574+00:00,TXN_1489,0.1694,CLEAR,CLEAR,CLEAR,none,hour_of_day,5c9382c645021ee2682d965b74bf9f7427f179854f6ced26bcc801216c8a02c0
2026-09-04T09:30:23.037161+00:00,TXN_1490,0.4577,ESCALATE,ESCALATE,ESCALATE,none,hour_of_day,afd7c590ef34ae640c9eab917c22f0e4b4a0754260de97a4619461b95bcca127
2026-09-04T09:30:23.047972+00:00,TXN_1491,0.9417,HOLD,HOLD,HOLD,none,amount,0057eb843a77a9a808d30ca64e334bfe5d5d897b89612446447aa9df378a9f80
2026-09-04T09:30:23.059365+00:00,TXN_1492,0.1868,CLEAR,CLEAR,CLEAR,none,is_night,43ec51f1886b45ac4a078f42e397a160e7fdafb562b1b4e3ed4a8c0cb29c24f0
2026-09-04T09:30:23.071372+00:00,TXN_1493,0.0892,CLEAR,CLEAR,CLEAR,none,customer_tenure_days,c558df6f1d6405caf93a3dccef83a299d486a9d9127616b248980732b650fec0
2026-09-04T09:30:23.085062+00:00,TXN_1494,0.7611,HOLD,HOLD,HOLD,none,amount_deviation_ratio,7db691ce63741cebe60e3c7a24803ed0782a645c4ca16701d312ae212b22d1c7
2026-09-04T09:30:23.100579+00:00,TXN_1495,0.2475,CLEAR,CLEAR,CLEAR,none,hour_of_day,fbfa954845d8fdee0ebac8578fb948c41f3b114f870a9664014dafb88ecb0dfb
2026-09-04T09:30:23.117570+00:00,TXN_1496,0.5709,ESCALATE,ESCALATE,ESCALATE,none,is_night,4d8b099da041f5bdf3fec31e7f9640adbd7ea26d0f0dcce34cab32b779cc697a
2026-09-04T09:30:23.131313+00:00,TXN_1497,0.1522,CLEAR,CLEAR,CLEAR,none,customer_tenure_days,ef2d5f93e9bcb84a4ecc76aafa3257c2fbd2f5ff35859fe1c0bcb551c3840539
2026-09-04T09:30:23.143700+00:00,TXN_1498,0.1962,CLEAR,CLEAR,CLEAR,none,hour_of_day,26ffcf55bc98bda049abed081b2d6f3167664f71443f053fd952c084b5bff85b
2026-09-04T09:30:23.153671+00:00,TXN_1499,0.1599,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,902e6007ef6b42ea2f640e066fbbd965198da8c63dbdee79d17c9f6579b986c8
2026-09-04T09:30:23.164647+00:00,TXN_1500,0.3347,CLEAR,CLEAR,CLEAR,none,is_night,f749855b29f955e95a99ed89f652a369a6e0fa585a7bafef76ecddeb6d4a10e7
2026-09-04T09:30:23.177808+00:00,TXN_1501,0.0827,CLEAR,CLEAR,CLEAR,none,velocity_last_hour,24648a4d58a9601062048e98ba0b2f5f35befd4efc17ece2ca18271678a84f25
2026-09-04T09:30:23.188730+00:00,TXN_1502,0.0651,CLEAR,CLEAR,CLEAR,none,velocity_last_hour,7dca74b7fed725a11fbe9920ccdeb12a9c7d0900d897dad89b2430401ca30294
2026-09-04T09:30:23.200505+00:00,TXN_1503,0.1359,CLEAR,CLEAR,CLEAR,none,hour_of_day,fcec07cf40f0f01d461df611ef675a5f06a042426d810da34d3495e364583c6e
2026-09-04T09:30:23.211857+00:00,TXN_1504,0.16,CLEAR,CLEAR,CLEAR,none,is_night,764432e65db32a02e1e4a9d59ee4b00cd19e53f507784f22e016b8a2816259ec
2026-09-04T09:30:23.221719+00:00,TXN_1505,0.1035,CLEAR,CLEAR,CLEAR,none,hour_of_day,b9a17e8678a67768a52df00276aae47eaacc5e69e063f476e1a5479d3b0cd509
2026-09-04T09:30:23.232843+00:00,TXN_1506,0.8293,HOLD,HOLD,HOLD,none,amount_deviation_ratio,9432e816d578adb77322bb28f082906e58305ebc2131a61b4e5c0a66c8969d0b
2026-09-04T09:30:23.244530+00:00,TXN_1507,0.2813,CLEAR,CLEAR,CLEAR,none,is_night,b441ffbb7a88f356cbe8762c14685178bdd977e96d835199d069ffe789c5fb8f
2026-09-04T09:30:23.254104+00:00,TXN_1508,0.3057,CLEAR,CLEAR,CLEAR,none,amount_deviation_ratio,bfd9583c72eeae4f00dde6a78a10ec64a6fa64a879bcd5f29c5d21b74ea41eff
2026-09-04T09:30:23.265326+00:00,TXN_1509,0.4646,ESCALATE,ESCALATE,ESCALATE,none,amount_deviation_ratio,1e001b2194629cb5c0279eb3066987ffa62d795d9caf9db07d7f41315cd2422c
2026-09-04T09:30:23.277750+00:00,TXN_1510,0.1018,CLEAR,CLEAR,CLEAR,none,velocity_last_hour,68a1df15f8514485c3a7852105e6b8b213200258e7d8cba673fca61ab40502ad
2026-09-04T09:30:23.289144+00:00,TXN_1511,0.0681,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,61cea9e897ed146212af28413653ee34be2b19bd663e0d6f135e91c054478197
2026-09-04T09:30:23.301875+00:00,TXN_1512,0.2395,CLEAR,CLEAR,CLEAR,none,amount,6c39995c03b09238740242c1e42f03ed45251eb40f53994325997350f8ea2f78
2026-09-04T09:30:23.314101+00:00,TXN_1513,0.7064,ESCALATE,ESCALATE,ESCALATE,none,amount_deviation_ratio,6bf35f07952b41c5edb092cc95823cb6f8216b06e8e2c3b9ed5fd23e3090da1e
2026-09-04T09:30:23.329040+00:00,TXN_1514,0.091,CLEAR,CLEAR,CLEAR,none,customer_tenure_days,df3ef82b084b4ac1ea21cc2d905ac28acaddfa049b5f999e30d62c6313a15898
2026-09-04T09:30:23.342251+00:00,TXN_1515,0.7927,HOLD,HOLD,HOLD,none,amount_deviation_ratio,9c27c1a06d4a24b1c052336f57e297144d11cb098f19e6844c3de78e7d3142ac
2026-09-04T09:30:23.352281+00:00,TXN_1516,0.9386,HOLD,HOLD,HOLD,none,amount_deviation_ratio,8922d719077fa3e686769767bf9e5f1cf0905cf87d9c9f3e8ea43480d4a51f0b
2026-09-04T09:30:23.363587+00:00,TXN_1517,0.1437,CLEAR,CLEAR,CLEAR,none,amount,6f020c0b2c1a6766291cfb7ada994499b6b92726d48eb146b7a6f9abed0beb4c
2026-09-04T09:30:23.375090+00:00,TXN_1518,0.2583,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,aba4f1f27273d26ddd062151c36b91f8418bbefb9595fab58805af69c3283216
2026-09-04T09:30:23.388261+00:00,TXN_1519,0.9849,HOLD,HOLD,HOLD,none,amount,33a76b1c6598d5e30a65ef3120a96bf7068c602bb25a4a89fcd11e7e34aa1ee6
2026-09-04T09:30:23.399923+00:00,TXN_1520,0.1049,CLEAR,CLEAR,CLEAR,none,velocity_last_hour,19d76dea6872821a28fa32b7b2f9ed52850b3ac8659b2d7726af1e0ab7309a43
2026-09-04T09:30:23.412991+00:00,TXN_1521,0.2025,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,d3057c650b79321efb362f03c2312c9d00e4ddf6c931f13a803be812769eb8f8
2026-09-04T09:30:23.422906+00:00,TXN_1522,0.9495,HOLD,HOLD,HOLD,none,amount_deviation_ratio,782dfcda70ecf94c4910f384067e2b7194402e0eeb1fe292645a7ff3a94297ce
2026-09-04T09:30:23.434308+00:00,TXN_1523,0.3169,CLEAR,CLEAR,CLEAR,none,amount,78e6b4b29c0d787f5b526da8615a69fa9881806c9bae5b82f931755d9fcd1327
2026-09-04T09:30:23.447449+00:00,TXN_1524,0.5523,ESCALATE,ESCALATE,ESCALATE,none,merchant_avg_amount,49293e55db41e03260293b98cd41ee4cdf2261e3578e9ee52f15b4269eea112c
2026-09-04T09:30:23.459506+00:00,TXN_1525,0.634,ESCALATE,ESCALATE,ESCALATE,none,amount_deviation_ratio,b344f4f054d05dbc135bc0b4f4db7916139da951b1b677a578b0f53d4bc8d926
2026-09-04T09:30:23.472319+00:00,TXN_1526,0.1981,CLEAR,CLEAR,CLEAR,none,customer_tenure_days,1f132a903163ee3ac35e98fd2a67aab8931bb2a78f5b1efcc3d8ceb796db629c
2026-09-04T09:30:23.486491+00:00,TXN_1527,0.2228,CLEAR,CLEAR,CLEAR,none,is_night,77ace4a11e511041967fea83731cba44e73d72f8f0134b5ac35a9e673abc4f8e
2026-09-04T09:30:23.503261+00:00,TXN_1528,0.0563,CLEAR,CLEAR,CLEAR,none,customer_tenure_days,cc91366070725c986b249ba2e467cf446997636d7d93185cf6ae07559b641245
2026-09-04T09:30:23.517638+00:00,TXN_1529,0.1612,CLEAR,CLEAR,CLEAR,none,velocity_last_hour,c6fc7f210410c472eb2e7ba34b39a64dc169fd14edeb148c5b665c08d1d9d6ed
2026-09-04T09:30:23.531881+00:00,TXN_1530,0.1375,CLEAR,CLEAR,CLEAR,none,velocity_last_hour,12820f236d20fdb8fb479296f9314500ab1148b9c7e269e7c8f673e2098fdaa1
2026-09-04T09:30:23.545309+00:00,TXN_1531,0.4116,ESCALATE,ESCALATE,ESCALATE,none,is_night,4d1126f64b8a2857390b6d7848dd4847f0fbf19c7146f16899d34aaf04195f88
2026-09-04T09:30:23.557982+00:00,TXN_1532,0.2491,CLEAR,CLEAR,CLEAR,none,amount_deviation_ratio,a8e87c13f0b724e356b688172fee575b9611767c756e4059fc11dedf6cfd8556
2026-09-04T09:30:23.568435+00:00,TXN_1533,0.0961,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,5a30e17d11c38321d0d5bbecd9ba7ee68c1bd94239735d3bdd9ee1d978d66677
2026-09-04T09:30:23.580364+00:00,TXN_1534,0.2463,CLEAR,CLEAR,CLEAR,none,location_mismatch,9f382d72214e27045aaae7f37346aaaa558aab378cde9c0477703093301e5060
2026-09-04T09:30:23.590269+00:00,TXN_1535,0.4596,ESCALATE,ESCALATE,ESCALATE,none,amount,38054b256a15f415b64e2ff08bc09cf320f9e73b51c05c5c165270f922c88c00
2026-09-04T09:30:23.605509+00:00,TXN_1536,0.2163,CLEAR,CLEAR,CLEAR,none,velocity_last_hour,e9b00d0d39e8a659b1327e465053ff1431ee8f3ce45d9fa008f19e9f99c49645
2026-09-04T09:30:23.619844+00:00,TXN_1537,0.2302,CLEAR,CLEAR,CLEAR,none,is_night,bd3a03a37acfef28163a0efdefb2b9855a32dcc72ecee96d6c2ceb12fa1039e6
2026-09-04T09:30:23.634595+00:00,TXN_1538,0.3508,CLEAR,CLEAR,CLEAR,none,amount_deviation_ratio,261edcec32222bb629bddeb7791e7b1aa6e76d67a5fb9060d6df91141956afe2
2026-09-04T09:30:23.647976+00:00,TXN_1539,0.0374,CLEAR,CLEAR,CLEAR,none,customer_tenure_days,9cdcfb340b8fffe8b23d2f8bd94d20cd69402e11284877a025a70f318f963cd9
2026-09-04T09:30:23.662520+00:00,TXN_1540,0.1331,CLEAR,CLEAR,CLEAR,none,location_mismatch,3d322acd876fd05c8527d70c3de26b7b4804ac5bd8b4d45e3900a6338e893a16
